OrderID,OrderDate,Quantity,UnitPrice,TotalPrice,Discount_Applied,PaymentMethod,ProductID,ProductName,ProductCategory,SKU,CustomerID,CustomerName,CustomerEmail,CustomerPhone,BillingAddress,ShippingCity,ShippingState,ShippingCountry,SalesRepID,SalesRepName,Region,SalesChannel,LeadSource,OrderStatus,ShippingDate,ShippingMethod,WarehouseCode,Notes,COGS_Percentage,Lead_Source
ORD-73419,2024-01-09,2,$614.65,"$1,229.30",0.0,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,1d7fba68-f617-4f92-b241-5e447e78794b,Kline-Brewer,michelle12@example.org,(623)884-2744x54588,"42667 Diaz Grove
West Robertshire, MA 13278",Jamesport,KS,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Referral,Returned,2024-01-12,Overnight,WH-007,Either design offer Mrs open.,0.59,
815923,2025-09-08,1,"$1,375.48","$1,169.16",0.15,Crypto,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,electronics,SKU-1038,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"47235 Christy Wall Suite 030
Cruzshire, PW 88638",Julianmouth,MT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Direct,Referral,Cancelled,2025-09-12,Express,WH-008,,0.72,
ORD-53824,2025-08-08,2,"$1,966.99","$3,343.88",0.15,PayPal,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,electronics,SKU-6995,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"21035 Martin Walks
West Leslieburgh, CT 99632",Brownshire,PA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Direct,Trade Show,Cancelled,2025-08-19,Express,WH-008,,0.62,
886527,2022-10-20,3,$258.21,$774.63,0.0,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Furniture,SKU-5993,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"470 Carlson Well Suite 901
Catherineshire, WV 66047",Frederickfort,MH,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Organic,Returned,2022-10-29,Overnight,WH-008,,0.67,
ORD-27442,2024-09-30,2,$514.49,$926.08,,Credit Card,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,office_supplies,SKU-2270,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"7819 Jeanne Path Suite 859
East Karenhaven, DE 11102",Port Dustin,AZ,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Partner,Web,Returned,2024-10-10,Overnight,WH-006,,0.62,
835978,2024-07-28,2,$453.33,$906.66,0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,office_supplies,SKU-1038,ca8650d6-84bd-4be1-8950-0258347dfbad,Vargas PLC,aboone@example.net,(206)774-1057,"619 Latasha Ports
Tylerstad, VT 97534",North Lisa,GA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Reseller,Organic,Pending,2024-08-06,Standard,WH-008,,0.56,
882716,2022-12-24,4,$757.35,"$2,574.99",0.15,PayPal,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Software,SKU-6995,,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"8857 Davis Harbors Suite 654
Heiditown, AK 25346",Timothyside,SD,USA,,,EMEA,Online,Organic,Returned,2022-12-28,Standard,WH-001,,0.61,
815641,2023-10-26,553,"$2,186.16","$8,744.64",0.87,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,ELEC,SKU-4544,1b0c6118-5b42-424b-b284-76e1d0b6ff8c,Fowler Ltd,joannmack@example.com,449.206.5343,"310 Rodriguez Knoll Suite 812
West Jenniferberg, FM 84943",West John,GU,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Reseller,Organic,Cancelled,2023-10-31,Overnight,WH-008,,0.75,
ORD-62672,2022-12-14,1,"$1,700.37","$1,700.37",0.0,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Software,SKU-4544,3336d74b-502c-44c8-8c85-0a85ce1cdee9,Romero-Chambers,klong@example.net,001-896-561-3541x809,"PSC 0690, Box 3583
APO AE 89601",South David,GA,USA,,,NA,Online,Trade Show,Cancelled,2022-12-18,Overnight,WH-010,Case federal pass whose go join what rather.,0.69,
881560,2023-11-21,3,$626.26,"$1,878.78",0.0,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,electronics,SKU-1038,479db523-b5c7-4395-b292-003b523a8cd3,Hernandez-Randolph,pvelez@example.net,550-461-8502x204,"74633 Michael Port Suite 905
New Sandra, NH 40783",Simmonsmouth,IL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Trade Show,Pending,2023-11-30,Express,WH-009,,0.6,
886546,2024-02-01,1,$368.16,$368.16,0.0,Crypto,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Office Supplies,SKU-8122,e92e200f-04d3-4d93-b9ef-fff2b6c678bc,Hurley-Alvarez,valerie12@example.net,886.773.8431,"91853 Moreno Ports
South Peterbury, ME 31921",East Denise,CA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Partner,Organic,Returned,2024-02-11,Standard,WH-004,,0.6,
ORD-58450,2025-02-18,3,"$1,220.32","$3,660.96",0.0,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"210 Thomas Overpass Apt. 427
Mckenzieside, MA 04008",Whitefurt,IN,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Referral,Returned,2025-02-25,Overnight,WH-009,Body see entire wait wrong floor raise serve.,0.55,
ORD-72793,2023-01-17,1,"$1,016.56",$947.65,0.0,Bank Transfer,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Furniture,SKU-5993,5c339df5-481f-437d-8a5b-93215e68fe61,Mclean-Logan,davidsalinas@example.com,(400)716-7524,"Unit 5751 Box 0821
DPO AA 08029",Jamesbury,TX,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Direct,Web,Returned,2023-01-20,Standard,WH-005,,0.63,
896429,2023-10-10,1,$424.04,$424.04,0.0,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Electronics,SKU-4953,9f1bc98d-549f-49a8-bccc-17649a665171,Hayden Inc,kmorris@example.org,(956)290-3084x4963,"8726 Morgan Alley
Jasonburgh, VA 41789",New Charles,NJ,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Direct,Web,Returned,2023-10-15,Express,WH-004,,0.73,
822487,2024-11-28,1,"$1,325.30","$1,126.50",0.15,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Office Supplies,SKU-3909,,Walsh Ltd,hmann@example.net,001-696-537-4391,"43878 William Station Apt. 823
Youngside, LA 95565",Wattsburgh,VA,USA,,,APAC,Online,Organic,Returned,2024-12-09,Standard,WH-004,,0.56,
842656,2023-03-15,1,$231.92,$231.92,0.0,Crypto,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,office_supplies,SKU-3909,d3505d31-8309-4681-8495-0b3bdc787773,Hart-Bennett,scooper@example.com,+1-342-339-5867,"696 Sutton Ford Apt. 244
Jenkinstown, SC 55637",Danaview,VA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Web,Pending,2023-03-28,Overnight,WH-001,,0.75,
842269,2022-11-06,1,"$2,378.84","$2,022.01",0.15,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,ELEC,SKU-5993,50a9a270-3eba-4a43-b0f0-c43746aacdb9,"Andrade, Collins and Mills",robertturner@example.org,001-970-744-8362,"547 Dawn Lodge Suite 679
West Kathleen, PA 70912",Port Jennifer,MP,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Referral,Shipped,2022-11-10,Overnight,WH-010,,0.7,
869907,2025-03-21,2,$706.95,"$1,201.82",0.15,Credit Card,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Office Supplies,SKU-4544,,Walsh Ltd,hmann@example.net,001-696-537-4391,"71355 Kimberly Key
Carlton, ND 88677",North Paul,NH,USA,,,NA,Online,Trade Show,Cancelled,2025-03-27,Standard,WH-005,,0.58,
868798,2023-06-19,1,$227.06,$215.71,0.05,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Software,SKU-4544,1c6a65e6-d2a9-4be7-b029-81a42fc80f84,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"15272 Gonzalez Trace
Kellytown, WY 10718",Petersonhaven,WV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Partner,Web,Returned,2023-07-01,Standard,WH-009,,0.57,
ORD-44748,2022-09-20,Two,"$2,247.52","$4,495.04",0.0,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Electronics,SKU-4544,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"PSC 9159, Box 6687
APO AE 00530",Johnview,MN,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Partner,Trade Show,Returned,2022-10-02,Express,WH-010,,0.7,
836251,2024-11-12,2,"$1,600.40","$3,200.80",0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Furniture,SKU-1038,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"USNS Smith
FPO AE 43287",Gardnerfurt,IA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Partner,Organic,Shipped,2024-11-17,Express,WH-007,,0.68,
849566,2024-06-04,2,"$1,223.82","$2,447.64",0.0,PayPal,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Electronics,SKU-4953,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"767 Lee Cape
Steventown, CT 73390",West Elizabeth,ND,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Referral,Shipped,2024-06-09,Standard,WH-007,Campaign consider memory suffer.,0.55,
820859,2023-08-25,4,"$2,043.36","$8,173.44",0.0,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,ELEC,SKU-1334,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"217 Frank Branch Suite 961
Sarahchester, NC 46806",Vargasport,AK,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Partner,Trade Show,Returned,2023-08-26,Standard,WH-010,,0.71,
884141,2023-02-22,2,"$1,321.05","$2,245.78",0.15,Crypto,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Software,SKU-9010,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"0139 Ryan Circle
Jasonville, CT 68847",Lake Carlosville,TX,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Partner,Referral,Returned,2023-03-06,Express,WH-005,,0.59,
804198,2023-11-23,2,"$1,361.76","$2,451.17",0.1,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Software,SKU-4544,5c339df5-481f-437d-8a5b-93215e68fe61,Mclean-Logan,davidsalinas@example.com,(400)716-7524,"PSC 1123, Box 5010
APO AP 08009",Abigailshire,MS,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Direct,Web,Shipped,2023-12-01,Overnight,WH-009,,0.68,
ORD-53659,2024-03-25,2,$513.38,$957.16,0.0,Credit Card,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,2bbf3c54-7d0d-42fb-b5c6-4490c76bdcb3,"Vega, Davis and Ellis",amber25@example.net,+1-200-831-1093x9773,"8477 Pearson Club
Brittanymouth, NJ 15402",South Morgan,NE,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Web,Cancelled,2024-04-02,Overnight,WH-001,,0.74,
862103,2023-04-14,2,"$1,533.27","$3,066.54",0.0,Credit Card,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Office Supplies,SKU-2270,3336d74b-502c-44c8-8c85-0a85ce1cdee9,Romero-Chambers,klong@example.net,001-896-561-3541x809,"52375 Wilcox Drives Apt. 019
Sullivanborough, AL 29521",South Valerie,OK,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Trade Show,Pending,2023-04-20,Standard,WH-010,,0.66,
854137,2023-10-27,1,"$2,371.86","$2,371.86",0.0,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,electronics,SKU-8122,50a9a270-3eba-4a43-b0f0-c43746aacdb9,"Andrade, Collins and Mills",robertturner@example.org,001-970-744-8362,"8235 Christine Center
East Savannahhaven, SD 54898",Wesleyburgh,MH,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Reseller,Trade Show,Pending,2023-10-28,Express,WH-002,,0.71,
839134,2023-07-21,1,"$1,001.18","$1,001.18",0.0,Credit Card,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Office Supplies,SKU-9010,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"9982 Heather Track
Nicoleburgh, VA 55736",Port Rachel,SC,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Web,Shipped,2023-08-01,Express,WH-006,Rate side education involve enjoy.,0.57,
ORD-71991,2025-03-02,5,$380.78,"$1,903.90",0.0,Credit Card,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Furniture,SKU-9010,3deabbec-fa25-4c3b-9555-e7eae9786c5c,Jones-Carter,wandasmith@example.net,(887)824-7171,"943 Holt Spurs
Millsmouth, OR 30719",West Anthonymouth,NH,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Referral,Pending,2025-03-05,Overnight,WH-004,,0.57,
885642,2023-09-30,1,$904.35,$904.35,0.0,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Furniture,SKU-1334,,"Vega, Davis and Ellis",amber25@example.net,+1-200-831-1093x9773,"78909 Warner Flats Suite 704
New Rebecca, IN 82855",Frazierfurt,MH,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Organic,Pending,2023-10-09,Express,WH-007,,0.58,
ORD-89528,2024-12-28,4,$172.78,$656.56,0.05,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,ELEC,SKU-5993,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"91736 Ross Shoal
Lauraton, FL 49273",Port Matthewmouth,AS,USA,,,EMEA,Online,Trade Show,Pending,2025-01-08,Standard,WH-001,Message school physical next.,0.62,
834820,2024-01-13,1,"$1,888.28","$1,510.62",0.2,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,office_supplies,SKU-1334,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"57450 White Camp
Stevenmouth, TX 94364",Robertmouth,MO,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Direct,Referral,Cancelled,2024-01-17,Standard,WH-010,,0.64,
871870,2023-09-22,2,"$1,794.14","$3,588.28",0.0,Credit Card,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,ELEC,SKU-6995,64eb04ce-49fc-45a9-bd07-bc5998044ea4,"Bradley, Torres and Ellis",caitlynbeasley@example.com,001-558-210-1283,"86199 Nelson Green Suite 365
South Christopherport, MS 15556",Huberbury,HI,USA,,,North America,Online,Organic,Shipped,2023-09-26,Express,WH-005,,0.68,
ORD-24642,2022-11-04,2,"$2,190.81","$4,381.62",0.0,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Furniture,SKU-8122,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"PSC 0892, Box 5308
APO AA 93309",Jacksonbury,MP,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Direct,Trade Show,Pending,2022-11-11,Overnight,WH-007,,0.67,
821581,2023-12-02,4,"$1,229.70","$4,918.80",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Electronics,SKU-8122,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"9818 Noah Village Suite 051
Port Jasminetown, AR 74698",Michaelville,FL,USA,,,NA,Online,Organic,Cancelled,2023-12-07,Express,WH-009,,0.72,
ORD-96824,2025-08-18,2,"$2,477.07","$4,954.14",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"6141 Mcdonald Orchard Apt. 873
Jeffreymouth, OR 32104",Palmerburgh,SD,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Reseller,Cold Call,Cancelled,2025-08-19,Express,WH-006,Important ability should light chance evening.,0.65,
ORD-70999,2023-05-24,4,"$1,463.25","$5,853.00",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,9f1bc98d-549f-49a8-bccc-17649a665171,Hayden Inc,kmorris@example.org,(956)290-3084x4963,"88345 Rachel Unions
Port Kelsey, NY 45584",South Rebecca,LA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Referral,Shipped,2023-05-27,Express,WH-006,Name far game money song.,0.74,
870743,2025-07-29,5,$381.89,"$1,718.50",0.1,PayPal,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"4019 Steven Coves Suite 845
West Brendahaven, MS 21182",Lake Kathymouth,PR,USA,,,NA,Online,Trade Show,Shipped,2025-08-10,Overnight,WH-010,Teacher page too history woman professional.,0.62,
837633,2023-06-25,2,$743.65,"$1,487.30",0.0,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Electronics,SKU-9010,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"672 Kenneth Mall
Richardtown, AS 73333",Perezstad,GU,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Organic,Returned,2023-07-08,Standard,WH-010,,0.65,
887190,2024-12-26,2,"$1,869.73","$3,739.46",0.0,PayPal,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Furniture,SKU-8122,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"1039 Castillo Square Suite 202
Lewisbury, DE 92782",Hunterbury,VT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Referral,Returned,2024-12-27,Standard,WH-002,,0.67,
898517,2025-09-04,5,$164.78,$823.90,0.0,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Office Supplies,SKU-1038,44e2a9d9-5ad5-438a-bc9b-22c637c562a9,Wheeler-Phillips,deborah80@example.org,(663)246-8521x5925,"59887 Lopez Stream Suite 384
East Matthew, AL 67692",Smithhaven,DC,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Partner,Web,Pending,2025-09-06,Overnight,WH-006,,0.59,
842051,2024-01-26,1,$976.68,$976.68,0.0,Bank Transfer,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,office_supplies,SKU-4544,191669a5-13a2-420d-9a82-ab74f18cf5cf,Hebert Group,baldwinjose@example.org,4899893423,"65461 Carrie Springs Suite 448
Kingbury, IL 14342",Lake Anthony,FL,USA,,,"Europe, Middle East, Africa",Online,Cold Call,Returned,2024-02-09,Express,WH-009,,0.59,
ORD-63929,2023-02-09,2,"$1,506.11","$3,012.22",0.0,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"58027 Emily Key
East Robyn, LA 99940",Steveview,DC,USA,,,"Europe, Middle East, Africa",Online,Trade Show,Returned,2023-02-16,Standard,WH-008,,0.68,
ORD-95524,2024-06-04,1,$158.67,$158.67,0.0,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Furniture,SKU-4544,44e2a9d9-5ad5-438a-bc9b-22c637c562a9,Wheeler-Phillips,deborah80@example.org,(663)246-8521x5925,"73429 Jennifer Drive
Dunnstad, MH 23193",North Abigail,WV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Reseller,Referral,Shipped,2024-06-16,Express,WH-008,,0.6,
838996,2024-09-11,1,"$1,312.00","$1,115.20",0.15,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Electronics,SKU-1334,3deabbec-fa25-4c3b-9555-e7eae9786c5c,Jones-Carter,wandasmith@example.net,(887)824-7171,"48123 Campbell Locks Suite 915
Stephenfort, WY 37876",Lake Reneefort,MH,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Referral,Pending,2024-09-23,Standard,WH-007,,0.61,
812006,2022-12-29,4,$591.02,"$2,364.08",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Furniture,SKU-6995,,Harding-Stanton,mary26@example.org,303.827.6810,"92553 Delacruz Drive
Jenniferport, AR 39574",North Jordan,MI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Direct,Web,Shipped,2023-01-04,Express,WH-008,,0.71,
806970,2025-02-24,2,$986.43,"$1,874.22",0.05,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Furniture,SKU-1334,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"010 Alvarez Centers Apt. 950
West Shane, DE 35070",Burnettbury,MN,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Direct,Web,Pending,2025-03-07,Overnight,WH-002,,0.72,
863219,2023-03-15,2,"$2,335.08","$4,670.16",0.0,PayPal,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,ELEC,SKU-4953,34f2c191-55f0-4712-98a9-5df7482628dd,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"3761 Thompson Shoals
New James, OK 27689",Katherinefort,MP,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Direct,Cold Call,Returned,2023-03-29,Overnight,WH-006,,0.59,
811849,2023-02-17,776,"$1,690.92","$4,728.90",0.81,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,electronics,SKU-1038,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"49097 Edward Via
Acostafurt, MS 61961",Robertsport,AL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Reseller,Referral,Cancelled,2023-03-01,Express,WH-010,,0.64,
ORD-94579,2025-03-29,1,$928.33,$692.32,0.2,Crypto,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Office Supplies,SKU-3909,50a9a270-3eba-4a43-b0f0-c43746aacdb9,"Andrade, Collins and Mills",robertturner@example.org,001-970-744-8362,"78989 Kyle Drive
Port Nancyville, IA 91992",Port Brittany,FM,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Direct,Trade Show,Shipped,2025-04-07,Express,WH-006,,0.57,
842149,2022-10-27,4,"$1,485.30","$5,941.20",,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,office_supplies,SKU-1334,6256bc5b-d6c5-4c44-93a7-92b331fe6fe9,Saunders-Hurst,grantalexandria@example.net,(361)419-5962,"464 Raymond Wells
Jessicatown, ME 41856",Lake Paula,TX,USA,,,NA,Online,Trade Show,Cancelled,2022-11-02,Overnight,WH-008,Reduce condition might water find really health strong.,0.71,
ORD-92071,2024-10-24,2,"$1,315.02","$2,630.04",0.0,Bank Transfer,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Software,SKU-4953,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"537 Oconnor Port
Deanfurt, MT 50639",West Allisonview,NV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Organic,Shipped,2024-11-02,Express,WH-006,,0.6,
